time,open_N,open_N-1,close_N,close_N-1,low_N,low_N-1,high_N,high_N-1,volume_N,volume_N-1,pattern_N,pattern_N-1,body_N,body_N-1,candle_height_N,candle_height_N-1,shadow_up_N,shadow_up_N-1,shadow_down_N,shadow_down_N-1,body_diff,shadow_sum_N,shadow_sum_N-1,ratio_up_shadow_to_body_N,ratio_up_shadow_to_body_N_abs,ratio_up_shadow_to_body_N-1,ratio_up_shadow_to_body_N-1_abs,ratio_down_shadow_to_body_N,ratio_down_shadow_to_body_N_abs,ratio_down_shadow_to_body_N-1,ratio_down_shadow_to_body_N-1_abs,ratio_sum_shadow_to_body_N,ratio_sum_shadow_to_body_N_abs,ratio_sum_shadow_to_body_N-1,ratio_sum_shadow_to_body_N-1_abs,ratio_of_body,ratio_of_body_abs,is_zero_body_N,is_zero_body_N-1,pattern,cluster,pca_1,pca_2
2017-09-18 11:00:00,19311,19387,19325,19309,19267,19308,19348,19450,7193,11887,1,1,14,-2,81,142,23,63,44,1,16,67,64,1.6428571428571428,1.6428571428571428,-31.5,31.5,3.142857142857143,3.142857142857143,-0.5,0.5,4.785714285714286,4.785714285714286,-32.0,32.0,-7.0,7.0,0,0,1,0,0.5127431457275186,-0.6676125638834265
2017-09-18 22:00:00,19152,19194,19169,19143,19151,19136,19175,19195,574,647,1,1,17,-9,24,59,6,1,1,7,26,7,8,0.35294117647058826,0.35294117647058826,-0.1111111111111111,0.1111111111111111,0.058823529411764705,0.058823529411764705,-0.7777777777777778,0.7777777777777778,0.4117647058823529,0.4117647058823529,-0.8888888888888888,0.8888888888888888,-1.8888888888888888,1.8888888888888888,0,0,1,0,-1.073476474785267,-2.7976473233501906
2017-09-19 11:00:00,18998,19140,19021,18997,18960,18981,19045,19165,11315,16586,1,1,23,-1,85,184,24,25,38,16,24,62,41,1.0434782608695652,1.0434782608695652,-25.0,25.0,1.6521739130434783,1.6521739130434783,-16.0,16.0,2.6956521739130435,2.6956521739130435,-41.0,41.0,-23.0,23.0,0,0,1,0,0.5567890749969949,-0.3760035083005715
2017-09-20 11:00:00,18771,18865,18789,18770,18756,18696,18813,18880,15976,41221,1,1,18,-1,57,184,24,15,15,74,19,39,89,1.3333333333333333,1.3333333333333333,-15.0,15.0,0.8333333333333334,0.8333333333333334,-74.0,74.0,2.1666666666666665,2.1666666666666665,-89.0,89.0,-18.0,18.0,0,0,1,0,1.2963668358917302,1.072096741161003
2017-09-26 20:00:00,19609,19679,19637,19607,19607,19567,19650,19679,6819,17957,1,1,28,-2,43,112,13,0,2,40,30,15,40,0.4642857142857143,0.4642857142857143,-0.0,0.0,0.07142857142857142,0.07142857142857142,-20.0,20.0,0.5357142857142857,0.5357142857142857,-20.0,20.0,-14.0,14.0,0,0,1,0,-0.2237691708764044,-1.6719560160044598
2017-09-27 11:00:00,19530,19617,19603,19529,19505,19510,19710,19820,59103,113738,1,1,73,-1,205,310,107,203,25,19,74,132,222,1.4657534246575343,1.4657534246575343,-203.0,203.0,0.3424657534246575,0.3424657534246575,-19.0,19.0,1.8082191780821917,1.8082191780821917,-222.0,222.0,-73.0,73.0,0,0,1,4,6.26382910421081,7.568173911179537
2017-09-29 13:00:00,19625,19663,19640,19624,19601,19620,19657,19687,15392,29464,1,1,15,-1,56,67,17,24,24,4,16,41,28,1.1333333333333333,1.1333333333333333,-24.0,24.0,1.6,1.6,-4.0,4.0,2.7333333333333334,2.7333333333333334,-28.0,28.0,-15.0,15.0,0,0,1,0,-0.07770785210186339,-1.251199068292296
2017-10-02 16:00:00,19589,19657,19638,19587,19492,19548,19659,19657,65258,43472,1,1,49,-2,167,109,21,0,97,39,51,118,39,0.42857142857142855,0.42857142857142855,-0.0,0.0,1.9795918367346939,1.9795918367346939,-19.5,19.5,2.4081632653061225,2.4081632653061225,-19.5,19.5,-24.5,24.5,0,0,1,0,0.7711241847269775,0.03188500139987599
2017-10-06 19:00:00,19742,19762,19745,19738,19714,19720,19753,19788,8578,29209,1,1,3,-4,39,68,8,26,28,18,7,36,44,2.6666666666666665,2.6666666666666665,-6.5,6.5,9.333333333333334,9.333333333333334,-4.5,4.5,12.0,12.0,-11.0,11.0,-0.75,0.75,0,0,1,0,-0.28357160317430813,-1.445384272808842
2017-10-09 16:00:00,19648,19669,19662,19644,19622,19620,19690,19717,25955,24794,1,1,14,-4,68,97,28,48,26,24,18,54,72,2.0,2.0,-12.0,12.0,1.8571428571428572,1.8571428571428572,-6.0,6.0,3.857142857142857,3.857142857142857,-18.0,18.0,-3.5,3.5,0,0,1,0,0.1845281040608088,-1.0407838690918185
2017-10-10 21:00:00,19692,19695,19694,19690,19685,19683,19700,19703,1406,3586,1,1,2,-2,15,20,6,8,7,7,4,13,15,3.0,3.0,-4.0,4.0,3.5,3.5,-3.5,3.5,6.5,6.5,-7.5,7.5,-1.0,1.0,0,0,1,0,-0.8954746406858581,-2.4396780678139045
2017-10-12 12:00:00,19915,19966,19962,19913,19892,19877,19977,19968,17334,38728,1,1,47,-2,85,91,15,2,23,36,49,38,38,0.3191489361702128,0.3191489361702128,-1.0,1.0,0.48936170212765956,0.48936170212765956,-18.0,18.0,0.8085106382978723,0.8085106382978723,-19.0,19.0,-23.5,23.5,0,0,1,0,0.14437254997814633,-1.207350793446869
2017-10-13 20:00:00,19949,19982,19960,19946,19938,19935,19978,19996,4104,7878,1,1,11,-3,40,61,18,14,11,11,14,29,25,1.6363636363636365,1.6363636363636365,-4.666666666666667,4.666666666666667,1.0,1.0,-3.6666666666666665,3.6666666666666665,2.6363636363636362,2.6363636363636362,-8.333333333333334,8.333333333333334,-3.6666666666666665,3.6666666666666665,0,0,1,0,-0.5045842579922021,-2.2557522040239806
2017-10-17 18:00:00,19961,20012,19986,19959,19945,19920,20038,20040,28729,48182,1,1,25,-2,93,120,52,28,16,39,27,68,67,2.08,2.08,-14.0,14.0,0.64,0.64,-19.5,19.5,2.72,2.72,-33.5,33.5,-12.5,12.5,0,0,1,0,0.7224360683316643,-0.3373515915535116
2017-10-18 23:00:00,19864,19874,19866,19863,19860,19855,19881,19885,1557,2160,1,1,2,-1,21,30,15,11,4,8,3,19,19,7.5,7.5,-11.0,11.0,2.0,2.0,-8.0,8.0,9.5,9.5,-19.0,19.0,-2.0,2.0,0,0,1,0,-0.5353877841242224,-1.9616043310994105
2017-10-19 13:00:00,19608,19680,19640,19607,19581,19554,19683,19680,31661,74704,1,1,32,-1,102,126,43,0,27,53,33,70,53,1.34375,1.34375,-0.0,0.0,0.84375,0.84375,-53.0,53.0,2.1875,2.1875,-53.0,53.0,-32.0,32.0,0,0,1,0,1.0039099350495102,0.49478759461454974
2017-10-25 12:00:00,19585,19620,19588,19583,19550,19522,19611,19656,23161,58817,1,1,3,-2,61,134,23,36,35,61,5,58,97,7.666666666666667,7.666666666666667,-18.0,18.0,11.666666666666666,11.666666666666666,-30.5,30.5,19.333333333333332,19.333333333333332,-48.5,48.5,-1.5,1.5,0,0,1,0,0.97166508497924,0.7803816509496037
2017-10-25 15:00:00,19574,19602,19577,19572,19549,19571,19602,19636,20237,17442,1,1,3,-2,53,65,25,34,25,1,5,50,35,8.333333333333334,8.333333333333334,-17.0,17.0,8.333333333333334,8.333333333333334,-0.5,0.5,16.666666666666668,16.666666666666668,-17.5,17.5,-1.5,1.5,0,0,1,0,-0.11499945762825234,-0.969838383274609
2017-10-26 11:00:00,19336,19498,19379,19331,19331,19315,19425,19532,34921,98074,1,1,43,-5,94,217,46,34,5,16,48,51,50,1.069767441860465,1.069767441860465,-6.8,6.8,0.11627906976744186,0.11627906976744186,-3.2,3.2,1.186046511627907,1.186046511627907,-10.0,10.0,-8.6,8.6,0,0,1,0,0.1474050695084071,-0.606948923158824
2017-10-26 23:00:00,19665,19679,19671,19663,19652,19663,19680,19688,4520,5050,1,1,6,-2,28,25,9,9,13,0,8,22,9,1.5,1.5,-4.5,4.5,2.1666666666666665,2.1666666666666665,-0.0,0.0,3.6666666666666665,3.6666666666666665,-4.5,4.5,-3.0,3.0,0,0,1,0,-0.9010212602736442,-2.523587475518909
2017-10-30 21:00:00,19786,19807,19804,19784,19782,19774,19816,19826,2095,4788,1,1,18,-2,34,52,12,19,4,10,20,16,29,0.6666666666666666,0.6666666666666666,-9.5,9.5,0.2222222222222222,0.2222222222222222,-5.0,5.0,0.8888888888888888,0.8888888888888888,-14.5,14.5,-9.0,9.0,0,0,1,0,-0.49540597474334,-2.1940990882308014
2017-10-30 22:00:00,19804,19786,19787,19804,19785,19782,19811,19816,2126,2095,1,1,-17,0,26,34,7,12,2,4,-17,9,16,-0.4117647058823529,0.4117647058823529,100.0,100.0,-0.11764705882352941,0.11764705882352941,100.0,100.0,-0.5294117647058824,0.5294117647058824,100.0,100.0,0.0,0.0,0,1,1,3,-1.3014255231097207,-3.4218750949233314
2017-10-30 23:00:00,19788,19804,19790,19787,19773,19785,19795,19811,3103,2126,1,1,2,-1,22,26,5,7,15,2,3,20,9,2.5,2.5,-7.0,7.0,7.5,7.5,-2.0,2.0,10.0,10.0,-9.0,9.0,-2.0,2.0,0,0,1,0,-0.7767105039618404,-2.2176035220912405
2017-11-07 18:00:00,20705,20805,20735,20703,20570,20513,20787,20813,169444,225988,1,1,30,-2,217,300,52,8,135,190,32,187,198,1.7333333333333334,1.7333333333333334,-4.0,4.0,4.5,4.5,-95.0,95.0,6.233333333333333,6.233333333333333,-99.0,99.0,-15.0,15.0,0,0,1,4,3.908859402347223,5.607015563184742
2017-11-13 13:00:00,22015,22200,22058,22011,21890,21988,22121,22260,73688,72586,1,1,43,-4,231,272,63,60,125,23,47,188,83,1.4651162790697674,1.4651162790697674,-15.0,15.0,2.9069767441860463,2.9069767441860463,-5.75,5.75,4.372093023255814,4.372093023255814,-20.75,20.75,-10.75,10.75,0,0,1,0,2.506045980519491,0.9484921135774437
2017-11-14 13:00:00,22199,22278,22264,22193,22181,22123,22307,22312,48894,54877,1,1,65,-6,126,189,43,34,18,70,71,61,104,0.6615384615384615,0.6615384615384615,-5.666666666666667,5.666666666666667,0.27692307692307694,0.27692307692307694,-11.666666666666666,11.666666666666666,0.9384615384615385,0.9384615384615385,-17.333333333333332,17.333333333333332,-10.833333333333334,10.833333333333334,0,0,1,0,1.5288386053575027,-0.5266545912788297
2017-11-15 22:00:00,22850,22889,22878,22849,22844,22846,22887,22898,2951,4448,1,1,28,-1,43,52,9,9,6,3,29,15,12,0.32142857142857145,0.32142857142857145,-9.0,9.0,0.21428571428571427,0.21428571428571427,-3.0,3.0,0.5357142857142857,0.5357142857142857,-12.0,12.0,-28.0,28.0,0,0,1,0,0.2762165590796366,-2.6997549474912814
2017-11-16 13:00:00,22140,22617,22283,22135,22134,22066,22349,22620,94691,246642,1,1,143,-5,215,554,66,3,6,69,148,72,72,0.46153846153846156,0.46153846153846156,-0.6,0.6,0.04195804195804196,0.04195804195804196,-13.8,13.8,0.5034965034965035,0.5034965034965035,-14.4,14.4,-28.6,28.6,0,0,1,0,2.359611024084401,1.8422027643316046
2017-11-16 20:00:00,22858,22911,22880,22855,22848,22840,22887,22956,3916,22684,1,1,22,-3,39,116,7,45,10,15,25,17,60,0.3181818181818182,0.3181818181818182,-15.0,15.0,0.45454545454545453,0.45454545454545453,-5.0,5.0,0.7727272727272727,0.7727272727272727,-20.0,20.0,-7.333333333333333,7.333333333333333,0,0,1,0,0.6938550834842387,-2.159066617447583
2017-11-17 20:00:00,22694,22719,22697,22690,22689,22671,22740,22739,3989,7037,1,1,3,-4,51,68,43,20,5,19,7,48,39,14.333333333333334,14.333333333333334,-5.0,5.0,1.6666666666666667,1.6666666666666667,-4.75,4.75,16.0,16.0,-9.75,9.75,-0.75,0.75,0,0,1,0,0.5821076111925021,-1.9144670634353138
2017-11-21 19:00:00,23248,23325,23282,23230,23212,23111,23287,23338,5783,91412,1,1,34,-18,75,227,5,13,36,119,52,41,132,0.14705882352941177,0.14705882352941177,-0.7222222222222222,0.7222222222222222,1.0588235294117647,1.0588235294117647,-6.611111111111111,6.611111111111111,1.2058823529411764,1.2058823529411764,-7.333333333333333,7.333333333333333,-1.8888888888888888,1.8888888888888888,0,0,1,0,1.5483075643174522,-1.2937043485102622
2017-11-27 12:00:00,22726,22871,22801,22723,22680,22713,22841,22871,41821,47536,1,1,75,-3,161,158,40,0,46,10,78,86,10,0.5333333333333333,0.5333333333333333,-0.0,0.0,0.6133333333333333,0.6133333333333333,-3.3333333333333335,3.3333333333333335,1.1466666666666667,1.1466666666666667,-3.3333333333333335,3.3333333333333335,-25.0,25.0,0,0,1,0,1.1159387548760995,-1.3658599076479214
2017-11-28 11:00:00,22614,22763,22639,22612,22564,22450,22722,22835,48447,80738,1,1,25,-2,158,385,83,72,50,162,27,133,234,3.32,3.32,-36.0,36.0,2.0,2.0,-81.0,81.0,5.32,5.32,-117.0,117.0,-12.5,12.5,0,0,1,4,4.839326851322639,3.821392819997418
2017-11-28 12:00:00,22638,22614,22620,22639,22578,22564,22676,22722,24753,48447,1,1,-18,1,98,158,38,83,42,50,-19,80,133,-2.111111111111111,2.111111111111111,83.0,83.0,-2.3333333333333335,2.3333333333333335,50.0,50.0,-4.444444444444445,4.444444444444445,133.0,133.0,-18.0,18.0,0,0,1,0,1.2644320861259695,-1.2940096867432143
2017-11-28 13:00:00,22624,22638,22636,22620,22590,22578,22715,22676,20213,24753,1,1,12,-4,125,98,79,38,34,42,16,113,80,6.583333333333333,6.583333333333333,-9.5,9.5,2.8333333333333335,2.8333333333333335,-10.5,10.5,9.416666666666666,9.416666666666666,-20.0,20.0,-3.0,3.0,0,0,1,0,1.6085743626219435,-0.7481874375031827
2017-11-30 16:00:00,22666,22877,22727,22661,22632,22657,22737,22891,33850,54096,1,1,61,-5,105,234,10,14,34,4,66,44,18,0.16393442622950818,0.16393442622950818,-2.8,2.8,0.5573770491803278,0.5573770491803278,-0.8,0.8,0.7213114754098361,0.7213114754098361,-3.6,3.6,-12.2,12.2,0,0,1,0,0.7561181479626005,-1.7846902961428994
2017-12-01 12:00:00,22380,22588,22550,22379,22200,22239,22550,22608,90034,89822,1,1,170,-1,350,369,0,20,180,140,171,180,160,0.0,0.0,-20.0,20.0,1.0588235294117647,1.0588235294117647,-140.0,140.0,1.0588235294117647,1.0588235294117647,-160.0,160.0,-170.0,170.0,0,0,1,4,7.10872781443286,7.060618435611036
2017-12-01 20:00:00,22146,22258,22161,22145,22130,22093,22188,22297,5368,48054,1,1,15,-1,58,204,27,39,16,52,16,43,91,1.8,1.8,-39.0,39.0,1.0666666666666667,1.0666666666666667,-52.0,52.0,2.8666666666666667,2.8666666666666667,-91.0,91.0,-15.0,15.0,0,0,1,0,2.242987618769403,0.5504699416164083
2017-12-01 21:00:00,22161,22146,22095,22161,22089,22130,22183,22188,7884,5368,1,1,-66,0,94,58,22,27,6,16,-66,28,43,-0.3333333333333333,0.3333333333333333,100.0,100.0,-0.09090909090909091,0.09090909090909091,100.0,100.0,-0.42424242424242425,0.42424242424242425,100.0,100.0,0.0,0.0,0,1,1,3,-0.4278719280226856,-3.4477062804167096
2017-12-01 22:00:00,22098,22161,22125,22095,22081,22089,22150,22183,3696,7884,1,1,27,-3,69,94,25,22,17,6,30,42,28,0.9259259259259259,0.9259259259259259,-7.333333333333333,7.333333333333333,0.6296296296296297,0.6296296296296297,-2.0,2.0,1.5555555555555556,1.5555555555555556,-9.333333333333334,9.333333333333334,-9.0,9.0,0,0,1,0,0.3665661769151055,-2.3427083637999764
2017-12-06 20:00:00,22367,22475,22397,22365,22363,22336,22399,22475,3313,15594,1,1,30,-2,36,139,2,0,4,29,32,6,29,0.06666666666666667,0.06666666666666667,-0.0,0.0,0.13333333333333333,0.13333333333333333,-14.5,14.5,0.2,0.2,-14.5,14.5,-15.0,15.0,0,0,1,0,0.2850309353090497,-2.4401208617512626
2017-12-06 21:00:00,22398,22367,22382,22397,22376,22363,22428,22399,3337,3313,1,1,-16,-1,52,36,30,2,6,4,-15,36,6,-1.875,1.875,-2.0,2.0,-0.375,0.375,-4.0,4.0,-2.25,2.25,-6.0,6.0,16.0,16.0,0,0,1,0,-0.20418662361282489,-3.0949974203906763
2017-12-06 22:00:00,22390,22398,22395,22382,22380,22376,22421,22428,1415,3337,1,1,5,-8,41,52,26,30,10,6,13,36,36,5.2,5.2,-3.75,3.75,2.0,2.0,-0.75,0.75,7.2,7.2,-4.5,4.5,-0.625,0.625,0,0,1,0,0.2276843003150097,-2.5771025421182325
2017-12-08 21:00:00,22186,22211,22206,22181,22185,22179,22214,22230,609,2696,1,1,20,-5,29,51,8,19,1,2,25,9,21,0.4,0.4,-3.8,3.8,0.05,0.05,-0.4,0.4,0.45,0.45,-4.2,4.2,-4.0,4.0,0,0,1,0,-0.17064378575447117,-3.0730410972134177
2017-12-13 20:00:00,22667,22694,22673,22660,22642,22630,22673,22717,86,388,1,1,6,-7,31,87,0,23,25,30,13,25,53,0.0,0.0,-3.2857142857142856,3.2857142857142856,4.166666666666667,4.166666666666667,-4.285714285714286,4.285714285714286,4.166666666666667,4.166666666666667,-7.571428571428571,7.571428571428571,-0.8571428571428571,0.8571428571428571,0,0,1,0,0.36135710578280905,-2.623947253103415
2017-12-14 12:00:00,22725,22830,22828,22723,22615,22574,22828,22835,2636,5370,1,1,103,-2,213,261,0,5,110,149,105,110,154,0.0,0.0,-2.5,2.5,1.0679611650485437,1.0679611650485437,-74.5,74.5,1.0679611650485437,1.0679611650485437,-77.0,77.0,-51.5,51.5,0,0,1,4,3.9851557630507326,1.6330733603257999
2017-12-14 20:00:00,23342,23390,23363,23341,23342,23265,23374,23441,477,1698,1,1,21,-1,32,176,11,51,0,76,22,11,127,0.5238095238095238,0.5238095238095238,-51.0,51.0,0.0,0.0,-76.0,76.0,0.5238095238095238,0.5238095238095238,-127.0,127.0,-21.0,21.0,0,0,1,0,3.1178985258716088,0.8324079494679821
2017-12-15 15:00:00,23171,23232,23189,23164,23102,23155,23196,23237,2308,2925,1,1,18,-7,94,82,7,5,69,9,25,76,14,0.3888888888888889,0.3888888888888889,-0.7142857142857143,0.7142857142857143,3.8333333333333335,3.8333333333333335,-1.2857142857142858,1.2857142857142858,4.222222222222222,4.222222222222222,-2.0,2.0,-2.5714285714285716,2.5714285714285716,0,0,1,0,0.6507197176061827,-2.603427282712464
2017-12-19 22:00:00,22886,22899,22892,22884,22881,22880,22900,22907,891,1733,1,1,6,-2,19,27,8,8,5,4,8,13,12,1.3333333333333333,1.3333333333333333,-4.0,4.0,0.8333333333333334,0.8333333333333334,-2.0,2.0,2.1666666666666665,2.1666666666666665,-6.0,6.0,-3.0,3.0,0,0,1,0,-0.1399679331189673,-3.2117338723678874
2017-12-21 14:00:00,22786,22865,22834,22771,22780,22758,22898,22873,33236,47819,1,1,48,-15,118,115,64,8,6,13,63,70,21,1.3333333333333333,1.3333333333333333,-0.5333333333333333,0.5333333333333333,0.125,0.125,-0.8666666666666667,0.8666666666666667,1.4583333333333333,1.4583333333333333,-1.4,1.4,-3.2,3.2,0,0,1,0,0.8129021169751375,-1.9822761637738013
2017-12-21 18:00:00,22622,22801,22706,22619,22614,22601,22751,22858,22296,53261,1,1,84,-3,137,257,45,57,8,18,87,53,75,0.5357142857142857,0.5357142857142857,-19.0,19.0,0.09523809523809523,0.09523809523809523,-6.0,6.0,0.6309523809523809,0.6309523809523809,-25.0,25.0,-28.0,28.0,0,0,1,0,1.8682501078759375,-0.5391625844153717
2017-12-25 18:00:00,22767,22795,22774,22762,22744,22751,22781,22818,6091,14375,1,1,7,-5,37,67,7,23,23,11,12,30,34,1.0,1.0,-4.6,4.6,3.2857142857142856,3.2857142857142856,-2.2,2.2,4.285714285714286,4.285714285714286,-6.8,6.8,-1.4,1.4,0,0,1,0,0.2420206459161993,-2.6305903495574774
2017-12-28 16:00:00,22799,22810,22809,22794,22730,22751,22870,22847,21393,20605,1,1,10,-5,140,96,61,37,69,43,15,130,80,6.1,6.1,-7.4,7.4,6.9,6.9,-8.6,8.6,13.0,13.0,-16.0,16.0,-2.0,2.0,0,0,1,0,1.750398302088542,-0.6257368489594098
2017-12-28 19:00:00,22720,22753,22751,22692,22720,22662,22758,22811,3399,15091,1,1,31,-28,38,149,7,58,0,30,59,7,88,0.22580645161290322,0.22580645161290322,-2.0714285714285716,2.0714285714285716,0.0,0.0,-1.0714285714285714,1.0714285714285714,0.22580645161290322,0.22580645161290322,-3.142857142857143,3.142857142857143,-1.1071428571428572,1.1071428571428572,0,0,1,0,0.8101407886581568,-2.5965071550889256
2018-01-04 19:00:00,24185,24255,24233,24160,24185,24126,24258,24270,5804,20013,1,1,48,-25,73,144,25,15,0,34,73,25,49,0.5208333333333334,0.5208333333333334,-0.6,0.6,0.0,0.0,-1.36,1.36,0.5208333333333334,0.5208333333333334,-1.96,1.96,-1.92,1.92,0,0,1,0,1.1166454175110103,-2.8394102595217032
2018-01-10 21:00:00,24085,24115,24112,24083,24080,24075,24128,24141,1382,2687,1,1,27,-2,48,66,16,26,5,8,29,21,34,0.5925925925925926,0.5925925925925926,-13.0,13.0,0.18518518518518517,0.18518518518518517,-4.0,4.0,0.7777777777777778,0.7777777777777778,-17.0,17.0,-13.5,13.5,0,0,1,0,0.8109125523835549,-2.7159045077787423
2018-01-11 11:00:00,23980,24070,24062,23978,23833,23880,24086,24139,60705,63021,1,1,82,-2,253,259,24,69,147,98,84,171,167,0.2926829268292683,0.2926829268292683,-34.5,34.5,1.7926829268292683,1.7926829268292683,-49.0,49.0,2.0853658536585367,2.0853658536585367,-83.5,83.5,-41.0,41.0,0,0,1,4,4.768643282102427,2.777922808999264
2018-01-11 19:00:00,24197,24231,24228,24167,24180,24167,24230,24248,4969,15227,1,1,31,-30,50,81,2,17,17,0,61,19,17,0.06451612903225806,0.06451612903225806,-0.5666666666666667,0.5666666666666667,0.5483870967741935,0.5483870967741935,-0.0,0.0,0.6129032258064516,0.6129032258064516,-0.5666666666666667,0.5666666666666667,-1.0333333333333334,1.0333333333333334,0,0,1,0,0.6674437300249937,-3.418517209764645
2018-01-16 10:00:00,24159,24175,24166,24149,24112,24140,24197,24179,19124,784,1,1,7,-10,85,39,31,4,47,9,17,78,13,4.428571428571429,4.428571428571429,-0.4,0.4,6.714285714285714,6.714285714285714,-0.9,0.9,11.142857142857142,11.142857142857142,-1.3,1.3,-0.7,0.7,0,0,1,0,0.8594386956013335,-2.500990299622785
2018-01-16 20:00:00,24185,24240,24211,24179,24173,24175,24223,24244,2829,6181,1,1,26,-6,50,69,12,4,12,4,32,24,8,0.46153846153846156,0.46153846153846156,-0.6666666666666666,0.6666666666666666,0.46153846153846156,0.46153846153846156,-0.6666666666666666,0.6666666666666666,0.9230769230769231,0.9230769230769231,-1.3333333333333333,1.3333333333333333,-4.333333333333333,4.333333333333333,0,0,1,0,0.4007798834446217,-3.3448761898776342
2018-01-18 19:00:00,24833,24932,24887,24823,24810,24794,24925,24960,7790,35355,1,1,54,-10,115,166,38,28,23,29,64,61,57,0.7037037037037037,0.7037037037037037,-2.8,2.8,0.42592592592592593,0.42592592592592593,-2.9,2.9,1.1296296296296295,1.1296296296296295,-5.7,5.7,-5.4,5.4,0,0,1,0,1.656094802112449,-2.1853368013521406
2018-01-22 16:00:00,24505,24562,24523,24501,24454,24484,24546,24567,16477,11811,1,1,18,-4,92,83,23,5,51,17,22,74,22,1.2777777777777777,1.2777777777777777,-1.25,1.25,2.8333333333333335,2.8333333333333335,-4.25,4.25,4.111111111111111,4.111111111111111,-5.5,5.5,-4.5,4.5,0,0,1,0,1.0470740035569317,-2.511362453218699
2018-01-24 11:00:00,24614,24723,24671,24611,24502,24525,24724,24723,44581,42151,1,1,57,-3,222,198,53,0,112,86,60,165,86,0.9298245614035088,0.9298245614035088,-0.0,0.0,1.9649122807017543,1.9649122807017543,-28.666666666666668,28.666666666666668,2.8947368421052633,2.8947368421052633,-28.666666666666668,28.666666666666668,-19.0,19.0,0,0,1,0,3.1030218988542044,0.10082777389208851
2018-01-26 19:00:00,24903,24963,24938,24900,24895,24844,24959,24966,6870,36116,1,1,35,-3,64,122,21,3,8,56,38,29,59,0.6,0.6,-1.0,1.0,0.22857142857142856,0.22857142857142856,-18.666666666666668,18.666666666666668,0.8285714285714286,0.8285714285714286,-19.666666666666668,19.666666666666668,-11.666666666666666,11.666666666666666,0,0,1,0,1.3860962498013083,-2.200738354326802
2018-01-30 16:00:00,25998,26026,26000,25996,25925,25935,26024,26133,26635,58583,1,1,2,-2,99,198,24,107,73,61,4,97,168,12.0,12.0,-53.5,53.5,36.5,36.5,-30.5,30.5,48.5,48.5,-84.0,84.0,-1.0,1.0,0,0,1,1,4.434973395091796,2.7878893499807966
2018-02-05 19:00:00,25847,25884,25857,25837,25810,25811,25889,25974,6603,29724,1,1,10,-10,79,163,32,90,37,26,20,69,116,3.2,3.2,-9.0,9.0,3.7,3.7,-2.6,2.6,6.9,6.9,-11.6,11.6,-1.0,1.0,0,0,1,0,2.254906996085007,-1.786275972736126
2018-02-07 21:00:00,25803,25919,25815,25801,25725,25759,25843,25930,9407,8723,1,1,12,-2,118,171,28,11,78,42,14,106,53,2.3333333333333335,2.3333333333333335,-5.5,5.5,6.5,6.5,-21.0,21.0,8.833333333333334,8.833333333333334,-26.5,26.5,-6.0,6.0,0,0,1,0,2.358891881116747,-1.472949107361382
2018-02-07 22:00:00,25807,25803,25762,25815,25762,25725,25848,25843,3705,9407,1,1,-45,8,86,118,41,28,0,78,-53,41,106,-0.9111111111111111,0.9111111111111111,3.5,3.5,-0.0,0.0,9.75,9.75,-0.9111111111111111,0.9111111111111111,13.25,13.25,-5.625,5.625,0,0,1,0,1.2705975377902727,-2.8501971489543325
2018-02-07 23:00:00,25764,25807,25765,25762,25755,25762,25818,25848,4115,3705,1,1,1,-2,63,86,53,41,9,0,3,62,41,53.0,53.0,-20.5,20.5,9.0,9.0,-0.0,0.0,62.0,62.0,-20.5,20.5,-0.5,0.5,0,0,1,1,2.1889794203405333,-0.039432771103439734
2018-02-09 13:00:00,24762,24952,24771,24757,24710,24717,24850,24975,58087,99697,1,1,9,-5,140,258,79,23,52,40,14,131,63,8.777777777777779,8.777777777777779,-4.6,4.6,5.777777777777778,5.777777777777778,-8.0,8.0,14.555555555555555,14.555555555555555,-12.6,12.6,-1.8,1.8,0,0,1,0,2.271797966600821,-0.11966439532452304
2018-02-19 17:00:00,26839,26866,26845,26837,26742,26788,26870,26880,17403,10844,1,1,6,-2,128,92,25,14,97,49,8,122,63,4.166666666666667,4.166666666666667,-7.0,7.0,16.166666666666668,16.166666666666668,-24.5,24.5,20.333333333333332,20.333333333333332,-31.5,31.5,-3.0,3.0,0,0,1,0,2.8417677616184203,-0.910216251069334
2018-02-20 18:00:00,26808,26868,26846,26802,26750,26778,26865,26904,25196,26468,1,1,38,-6,115,126,19,36,58,24,44,77,60,0.5,0.5,-6.0,6.0,1.5263157894736843,1.5263157894736843,-4.0,4.0,2.026315789473684,2.026315789473684,-10.0,10.0,-6.333333333333333,6.333333333333333,0,0,1,0,2.160399730819214,-2.2765838332031056
2018-02-27 17:00:00,27959,27988,27967,27956,27954,27928,28101,28036,27792,22298,1,1,8,-3,147,108,134,48,5,28,11,139,76,16.75,16.75,-16.0,16.0,0.625,0.625,-9.333333333333334,9.333333333333334,17.375,17.375,-25.333333333333332,25.333333333333332,-2.6666666666666665,2.6666666666666665,0,0,1,0,3.3362176174739355,-0.9496675012503499
